"type","name","res_id","src","value "
"view","res.users",0,"Please note that you will have to logout and relog if you change your password.",
"view","pricelist.partner",0,"Tarifes per Client",
"view","pricelist.partner",0,"Nom",
"view","ir.ui.menu",0,"Menu","Menú"
"view","res.lang",0,"Language","Idioma"
"view","res.groups",0,"Groups","Grups"
"view","res.groups",0,"Group",
"view","res.groups",0,"Security",
"view","res.groups",0,"Access Controls",
"view","res.users",0,"Users","Usuaris"
"view","res.users",0,"User",
"view","res.users",0,"Security",
"view","res.users",0,"Users","Usuaris"
"view","res.company",0,"Company","Companyia"
"view","res.company",0,"Companies","Companyies"
"view","ir.values",0,"Values",
"view","ir.values",0,"Values",
"view","ir.sequence",0,"Sequences","Seqüències"
"view","ir.sequence",0,"Configuration","Configuració"
"view","ir.sequence",0,"Legend (for prefix, suffix)","Llegenda(per a prefix, sufix)"
"view","ir.sequence",0,"Year: %(year)s","any: %(year)s"
"view","ir.sequence",0,"Month: %(month)s","Mes: %(month)s"
"view","ir.sequence",0,"Day: %(day)s","Dia: %(day)s"
"view","ir.sequence",0,"Sequences","Seqüències"
"view","ir.sequence.type",0,"Sequence Type","Tipus  de seqüència"
"view","ir.actions.actions",0,"Action","Acció"
"view","ir.actions.actions",0,"Action","Acció"
"view","ir.actions.execute",0,"Execute",
"view","ir.actions.execute",0,"Execute",
"view","ir.actions.group",0,"Group",
"view","ir.actions.group",0,"Group",
"view","ir.actions.report.custom",0,"Report custom",
"view","ir.actions.report.custom",0,"Report custom",
"view","ir.actions.report.xml",0,"Report xml",
"view","ir.actions.report.xml",0,"Report xml",
"view","ir.actions.act_window",0,"Open Window",
"view","ir.actions.act_window",0,"Open a Window","Obrir Ventana"
"view","ir.actions.act_window",0,"Views",
"view","ir.actions.act_window",0,"Views",
"view","ir.actions.wizard",0,"Wizard",
"view","res.roles",0,"Role","Funció"
"view","res.roles",0,"Roles","Funcions"
"view","ir.ui.view",0,"User Interface - Views","Interface usuari- Vistes"
"view","ir.attachment",0,"Attachments","Documents Adjunts"
"view","ir.attachment",0,"Description","Descripció"
"view","ir.attachment",0,"Attachments","Documents Adjunts"
"view","ir.report.custom.fields",0,"Report Fields","Campos Reporte"
"view","ir.report.custom.fields",0,"Report Fields","Campos Reporte"
"view","ir.report.custom",0,"Custom Report","Reporte Client"
"view","ir.report.custom",0,"Subscribe Report","Subscriure llistat"
"view","ir.report.custom",0,"Unsubscribe Report","Llistats no subscrits"
"view","ir.model",0,"Model Description","Descripció Model"
"view","ir.model",0,"Information",
"view","ir.model",0,"Fields","Campos"
"view","ir.model",0,"Fields Description",
"view","ir.model",0,"Model Description","Descripció Model"
"view","ir.model.fields",0,"Fields",
"view","ir.model.fields",0,"Fields",
"view","ir.translation",0,"Translations","Traduccions"
"view","ir.translation",0,"Translations","Traduccions"
"view","ir.ui.view_sc",0,"Shortcut",
"view","ir.ui.view_sc",0,"Shortcut",
"view","ir.ui.menu",0,"Menu","Menú"
"view","ir.cron",0,"Scheduled Actions","Accions Programades"
"view","ir.cron",0,"Scheduled Actions","Accions Programades"
"view","ir.cron",0,"Action to trigger","Acció de Alarma"
"view","ir.model.access",0,"Access controls",
"view","ir.model.access",0,"Access controls",
"view","ir.rule.group",0,"Record rules",
"view","ir.rule.group",0,"The rule is satisfied if at least one test is True",
"view","ir.rule.group",0,"If there is no test defined, the rule is always satified if not global",
"view","ir.rule.group",0,"Record rules",
"view","ir.rule",0,"Test",
"view","ir.rule",0,"Test",
"view","workflow",0,"Workflow",
"view","workflow",0,"Activities","Activitats"
"view","workflow",0,"Workflow",
"view","workflow.activity",0,"Activity","Activitat"
"view","workflow.activity",0,"Outgoing transitions","Transicions sortints"
"view","workflow.activity",0,"Transitions","Transicions"
"view","workflow.activity",0,"Incoming transitions","Transaccions de entrada"
"view","workflow.activity",0,"Transitions","Transicions"
"view","workflow.activity",0,"Activity","Activitat"
"view","workflow.transition",0,"Transition","Transició"
"view","workflow.transition",0,"Transition","Transició"
"view","workflow.instance",0,"Workflow Instances",
"view","workflow.instance",0,"Workflow Instances",
"view","workflow.workitem",0,"Workflow Workitems",
"view","workflow.workitem",0,"Workflow Workitems",
"view","ir.module.category",0,"Module Category","Modul categoria"
"view","ir.module.category",0,"Module Category","Modul categoria"
"view","ir.module.module",0,"Module","Modul"
"view","ir.module.module",0,"Module","Modul"
"view","ir.module.module",0,"Install","Instal·lar"
"view","ir.module.module",0,"Cancel Install","Cancel·lar Instal·lació"
"view","ir.module.module",0,"Uninstall (beta)",
"view","ir.module.module",0,"Cancel Uninstall",
"view","ir.module.module",0,"Upgrade","Actualitzar"
"view","ir.module.module",0,"Cancel Upgrade",
"view","ir.module.module",0,"Dependencies","Dependències"
"view","ir.module.module",0,"Dependencies","Dependències"
"view","ir.module.module",0,"Modules",
"view","ir.module.repository",0,"Repository","Magatzems"
"view","ir.module.repository",0,"Repository list","Llista Magatzems"
"view","res.request",0,"Requests","Sol·licituds"
"view","res.request",0,"Requests","Sol·licituds"
"view","res.request",0,"Request","Sol·licitud"
"view","res.request",0,"Description","Descripció"
"view","res.request",0,"Send","Enviar"
"view","res.request",0,"Reply","Contestar"
"view","res.request",0,"References","Referències"
"view","res.request",0,"Status","Estat"
"view","res.request",0,"End of Request","Fin de la petició"
"view","res.request",0,"History","Històric"
"view","res.request.link",0,"Request Link","Enllaç Sol·licituds"
"view","res.request.link",0,"Request Link","Enllaç Sol·licituds"
"view","res.request.history",0,"Request History","Històric Sol·licituds"
"view","res.request.history",0,"Request History","Històric Sol·licituds"
"view","res.partner.function",0,"Partner Functions","Funcions de l' Intervinent"
"view","res.partner.address",0,"Partner contacts","Contactes de l' Intervinent"
"view","res.partner.address",0,"Contacts","Contactes"
"view","res.partner.title",0,"Partners Titles","Títols d' Intervinents"
"view","res.partner",0,"Partners","Intervinents"
"view","res.partner",0,"General","General"
"view","res.partner",0,"Partner contacts","Contactes de l' Intervinent"
"view","res.partner",0,"Categories","Categories"
"view","res.partner",0,"Extra Info","Informació Extra"
"view","res.partner",0,"Bank account",
"view","res.partner",0,"Bank account owner",
"view","res.partner",0,"Bank Details",
"view","res.partner",0,"Notes","Notes"
"view","res.partner",0,"Event History","Històric Events"
"view","res.partner",0,"Properties","Propietats"
"view","res.payterm",0,"Payment term","Formes de Pagament"
"view","res.partner.bank.type",0,"Bank Account Type",
"view","res.partner.bank.type",0,"Bank Account Type",
"view","res.partner.bank",0,"Bank account",
"view","res.partner.bank",0,"Bank account owner",
"view","res.partner.bank",0,"Bank accounts",
"view","res.partner",0,"Partners","Intervinents"
"view","res.partner.category",0,"Partner categories",
"view","res.partner.category",0,"Partner Categories","Categories de Intervinent"
"view","res.bank",0,"Bank",
"view","res.bank",0,"Banks",
"view","res.country",0,"Country","País"
"view","res.country",0,"Country","País"
"view","res.country.state",0,"State","Estat"
"view","res.country.state",0,"State","Estat"
"view","res.currency",0,"Currencies","Monedes"
"view","res.currency",0,"Currency","Moneda"
"view","res.currency",0,"Rates",
"view","res.currency",0,"Rates",
"view","res.partner.canal",0,"Channel","Canal"
"view","res.partner.event.type",0,"Event Type","Tipus Event"
"view","res.partner.event.type",0,"Event Type","Tipus Event"
"view","res.partner.som",0,"Partner State of Mind","Estat de Satisfacció Intervinent"
"view","res.partner.som",0,"Partner State of Mind","Estat de Satisfacció Intervinent"
"view","res.partner.event",0,"Partner Events","Events del intervinent"
"view","res.partner.event",0,"General Description","Descripció General"
"view","res.partner.event",0,"Description","Descripció"
"view","res.partner.event",0,"Document Link","Enllaç Document"
"view","res.partner.event",0,"Partner Events","Events del intervinent"
"view","ir.property",0,"Properties","Propietats"
"view","ir.property",0,"Property","Propietat"
"view","ir.property",0,"Properties","Propietats"
"view","product.product",0,"Products","Productes"
"view","product.product",0,"Product Variant","Variant Producte"
"view","product.product",0,"Description","Descripció"
"view","product.product",0,"Product Variant","Variant Producte"
"view","product.template",0,"Product Template","Model Producte"
"view","product.template",0,"Product Template","Model Producte"
"view","product.template",0,"Information","Informació"
"view","product.template",0,"Procurement",
"view","product.template",0,"Descriptions","Descripcions"
"view","product.template",0,"Sale Description","Descripció de Venda"
"view","product.template",0,"Purchase Description","Descripció de Compra"
"view","product.template",0,"Properties","Propietats"
"view","product.category",0,"Product Categories",
"view","product.category",0,"Products Categories","Categories de Productes"
"view","product.uom",0,"Unit of Measure","Unitat de mesura"
"view","product.uom",0,"Unit of Measure","Unitat de mesura"
"view","product.uom.categ",0,"Unit of Measure categories","Categories de unitats de Mesura"
"view","product.ul",0,"Logisitcal Unit","Unitat logística"
"view","product.packaging",0,"Packaging","Empaquetament"
"view","product.packaging",0,"Packaging","Empaquetament"
"view","product.packaging",0,"Paletization",
"view","product.packaging",0,"Palette Dimension",
"view","product.packaging",0,"Other Info",
"view","product.supplierinfo",0,"Partner Information","Informació de l'Intervinent"
"view","product.supplierinfo",0,"Pricelist","Tarifa"
"view","product.supplierinfo",0,"Partner Information","Informació de l'Intervinent"
"view","product.supplierinfo",0,"Seq",
"view","product.pricelist.version",0,"Pricelist Version","Versió de la tarifa"
"view","product.pricelist.version",0,"Pricelist Version","Versió de la tarifa"
"view","product.pricelist.item",0,"Products Listprices Items","Items Llista de Preus de productes"
"view","product.pricelist.item",0,"Products Listprices Items","Items Llista de Preus de productes"
"view","product.pricelist.item",0,"Rules Test Match",
"view","product.pricelist.item",0,"Price Computation","Preu de càlcul"
"view","product.pricelist.item",0,"New Price =","Nou Preu ="
"view","product.pricelist.item",0,"Base Price","Preu base"
"view","product.pricelist.item",0,"* ( 1 - ",
"view","product.pricelist.item",0," ) + ",
"view","product.pricelist.item",0,"Rounding Method","Mètode Arrodoniment"
"view","product.pricelist.item",0,"Min. Margin","Marge Mínim"
"view","product.pricelist.item",0,"Max. Margin","Marge max."
"view","product.pricelist",0,"Products Price List","Llista de Preus de productes"
"view","product.pricelist",0,"Products Price List","Llista de Preus de productes"
"view","product.pricelist",0,"Pricelist Version",
"view","product.pricelist",0,"Pricelist Version",
"view","product.price.type",0,"Products Price Type","Tipus  de preus de productes"
"view","product.pricelist.type",0,"Pricelist Type","Tipus de tarifa"
"view","hr.employee",0,"Employee",
"view","hr.employee",0,"Information",
"view","hr.employee",0,"General Information",
"view","hr.employee",0,"Working Data",
"view","hr.employee",0,"Sign in !",
"view","hr.employee",0,"Sign out !",
"view","hr.employee",0,"Holidays",
"view","hr.employee",0,"Employees",
"view","hr.employee",0,"Employees",
"view","hr.employee",0,"Employees",
"view","hr.timesheet.group",0,"Timesheet category",
"view","hr.timesheet.group",0,"Timesheets",
"view","hr.timesheet",0,"Timesheet",
"view","hr.timesheet",0,"Timesheet",
"view","hr.attendance",0,"Employee attendance",
"view","hr.attendance",0,"Employee attendances",
"view","hr.employee.category",0,"Employee Category",
"view","hr.employee.category",0,"Employees Categories",
"view","hr.holidays",0,"Employee holidays",
"view","hr.holidays",0,"Employee holidays",
"view","hr.holidays",0,"Vacations requests",
"view","hr.holidays.status",0,"Define holiday status",
"view","hr.holidays.status",0,"Holiday status",
"view","hr.action.reason",0,"Define attendance reason",
"view","hr.action.reason",0,"Attendance reasons",
"view","hr.department",0,"department",
"view","hr.department",0,"Department",
"view","hr.department",0,"Notes",
"view","hr.department",0,"Companies",
"view","account.fiscalyear",0,"Fiscalyear","any Fiscal"
"view","account.fiscalyear",0,"Periods","Períodes"
"view","account.fiscalyear",0,"Period",
"view","account.fiscalyear",0,"States","Estats"
"view","account.fiscalyear",0,"Create Monthly Periods","Crear Períodes mensuals"
"view","account.fiscalyear",0,"Create 3 Months Periods","Crear Períodes trimestrals"
"view","account.fiscalyear",0,"Fiscalyear","any Fiscal"
"view","account.period",0,"Period","Període"
"view","account.period",0,"States","Estats"
"view","account.period",0,"Period","Període"
"view","account.account",0,"Account",
"view","account.account",0,"General Information","Informació General"
"view","account.account",0,"Notes","Notes"
"view","account.account",0,"Chart of accounts",
"view","account.journal.column",0,"Journal Column","Columna Diari"
"view","account.journal.column",0,"Journal Column","Columna Diari"
"view","account.journal.view",0,"Journal View","Vista Diari"
"view","account.journal",0,"Account Journal","Diari de Comptabilitat"
"view","account.journal",0,"Account Journal","Diari de Comptabilitat"
"view","account.journal",0,"General Information","Informació General"
"view","account.journal",0,"Entry Controls","Controls de Entrada"
"view","account.journal",0,"Accounts Type Allowed (empty for no control)","Tipus  de compte  permesos (en blanc = sin control)"
"view","account.journal",0,"Accounts Allowed (empty for no control)",
"view","account.bank.statement",0,"Statement","Assentament"
"view","account.bank.statement",0,"Statement","Assentament"
"view","account.bank.statement",0,"Entry encoding",
"view","account.bank.statement",0,"Statement lines",
"view","account.bank.statement",0,"Statement lines",
"view","account.bank.statement",0,"Notes",
"view","account.bank.statement",0,"Real Entries",
"view","account.bank.statement",0,"Compute","Calcula"
"view","account.bank.statement",0,"Confirm","Confirmar"
"view","account.bank.statement",0,"Cancel","Cancel·lar"
"view","account.bank.statement.reconcile",0,"Reconcile",
"view","account.bank.statement.reconcile",0,"Entries",
"view","account.bank.statement.reconcile",0,"Write-Off",
"view","account.bank.statement.reconcile",0,"Compute","Calcula"
"view","account.account.type",0,"Account Type","Tipus Compte"
"view","account.account.type",0,"Account Type","Tipus Compte"
"view","account.move",0,"Account entry","Entrada de Assentaments"
"view","account.move.reconcile",0,"Account Entry Reconcile","Entrada de Assentaments de conciliació"
"view","account.tax.code",0,"Account Tax Code","Codi de compte  de impostos"
"view","account.tax.code",0,"Account Tax Code","Codi de compte  de impostos"
"view","account.tax",0,"Account Tax","Compte Impostos"
"view","account.tax",0,"Account Tax","Compte Impostos"
"view","account.tax",0,"Tax Definition","Definició del impost"
"view","account.tax",0,"Keep empty to use the income account","Sense informar usa el compte  de Ingressos"
"view","account.tax",0,"Keep empty to use the expense account","Sense informar usa el compte  de despeses"
"view","account.tax",0,"Tax Declaration","Declaració del impost"
"view","account.tax",0,"Invoices","Factures  "
"view","account.tax",0,"Refund Invoices","Devolució de factures"
"view","account.tax",0,"Special Computation",
"view","account.tax",0,"Compute Code (if type=code)","Computar Codi (si tipus=codi)"
"view","account.tax",0,"Applicable Code (if type=code)","Codi aplicable (si tipo=codi)"
"view","account.move",0,"Account Entry","Entrada de Assentaments"
"view","account.move",0,"Account Entry","Entrada de Assentaments"
"view","account.move",0,"General Information","Informació General"
"view","account.move",0,"Entry Lines","Entrada de línies"
"view","account.move",0,"Account Entry Line","Entrada de Línies de assentament"
"view","account.move",0,"General Information","Informació General"
"view","account.move",0,"Optional Information","Informació Opcional"
"view","account.move",0,"State","Estat"
"view","account.move",0,"Account Entry Line","Entrada de Línies de assentament"
"view","account.move",0,"Validate","Validar"
"view","account.move",0,"Cancel","Cancel·lar"
"view","account.journal.period",0,"Journals","Diaris"
"view","account.budget.post",0,"Budget item","Pressupost Item"
"view","account.budget.post",0,"Definition","Definició"
"view","account.budget.post",0,"Dotations","Dotacions"
"view","account.budget.post",0,"Spread","Estendre"
"view","account.budget.post",0,"Accounts","Comptes"
"view","account.budget.post",0,"Budget item","Pressupost Item"
"view","account.budget.post.dotation",0,"Budget items expenses","Item despeses Pressupostos"
"view","account.budget.post.dotation",0,"Budget items expenses","Item despeses Pressupostos"
"view","account.model.line",0,"Entry Model Line","Línia modelo de entrada"
"view","account.model.line",0,"Entry Model Line","Línia modelo de entrada"
"view","account.model",0,"Entry Model","Model de entrada"
"view","account.model",0,"Create entries",
"view","account.model",0,"Entry Model","Model de entrada"
"view","account.payment.term.line",0,"Payment Term","Forma de Pagament"
"view","account.payment.term.line",0,"Payment Term","Forma de Pagament"
"view","account.payment.term",0,"Payment Term","Forma de Pagament"
"view","account.payment.term",0,"Information","Informació"
"view","account.payment.term",0,"Description on invoices","Descripció de factures"
"view","account.payment.term",0,"Computation","Càlcul"
"view","account.subscription.line",0,"Subscription lines","Línies de Subscripció"
"view","account.subscription.line",0,"Subscription lines","Línies de Subscripció"
"view","account.subscription",0,"Entry Subscription","Entrada de una subscripció"
"view","account.subscription",0,"Entry Subscription","Entrada de una subscripció"
"view","account.subscription",0,"Subscription Periods","Períodes de Subscripció"
"view","account.subscription",0,"Compute","Calcula"
"view","account.subscription",0,"Remove Lines","Eliminar Línies"
"view","account.subscription",0,"Subscription Lines","Línies de Subscripció"
"view","account.subscription",0,"State","Estat"
"view","account.subscription",0,"Set to Draft","Configurar como Esborrany"
"view","account.invoice.line",0,"Invoice Line","Línia de Factura"
"view","account.invoice.line",0,"Invoice Line","Línia de Factura"
"view","account.invoice.line",0,"Line","Línia"
"view","account.invoice.line",0,"Notes",
"view","account.invoice.tax",0,"Manual Invoice Taxes","Factura de Impostos Manual"
"view","account.invoice.tax",0,"Manual Invoice Taxes","Factura de Impostos Manual"
"view","account.invoice.tax",0,"Tax codes","Codis de Impostos"
"view","account.invoice",0,"Invoice","Factura"
"view","account.invoice",0,"Untaxed amount",
"view","account.invoice",0,"Total amount",
"view","account.invoice",0,"Invoice","Factura"
"view","account.invoice",0,"Invoice","Factura"
"view","account.invoice",0,"Taxes","Taxes"
"view","account.invoice",0,"Reset taxes","Recalcular Taxes"
"view","account.invoice",0,"Compute","Calcula"
"view","account.invoice",0,"PRO-FORMA",
"view","account.invoice",0,"Create","Confirmar"
"view","account.invoice",0,"Cancel","Cancel·lar"
"view","account.invoice",0,"Set to Draft","Passar a  Esborrany"
"view","account.invoice",0,"Other Info","Més Informació"
"view","account.invoice",0,"(keep empty to use the current period)","(Sense informar utilitza el període actual)"
"view","account.invoice",0,"Additionnal Information","Informació Addicional"
"view","account.analytic.account",0,"Analytic account",
"view","account.analytic.account",0,"Analytic account",
"view","account.analytic.account",0,"Account Data","Dades de la Compte"
"view","account.analytic.account",0,"Note","Nota"
"view","account.analytic.line",0,"Analytic Entry","Entrada analítica"
"view","account.analytic.line",0,"Analytic Entries","Entrades analítiques"
"view","account.analytic.line",0,"Total quantity",
"view","account.analytic.line",0,"Total amount",
"view","account.analytic.line",0,"Project line","Línia del projecte"
"view","account.analytic.journal",0,"Analytic Journal","Diari analític"
"view","account.analytic.journal",0,"Analytic Journal","Diari analític"
"view","report.hr.timesheet.invoice.journal",0,"Analytic Entries Stats","Estats de las entrada analítiques"
"view","report.hr.timesheet.invoice.journal",0,"Analytic Entries Stats","Estats de las entrada analítiques"
"view","report.hr.timesheet.invoice.journal",0,"Analytic Entries Stats","Estats de las entrada analítiques"
"view","account.analytic.budget.post",0,"Analytic Budget item",
"view","account.analytic.budget.post",0,"Definition",
"view","account.analytic.budget.post",0,"Dotations",
"view","account.analytic.budget.post",0,"Spread",
"view","account.analytic.budget.post",0,"Accounts",
"view","account.analytic.budget.post",0,"Analytic Budget item",
"view","account.analytic.budget.post.dotation",0,"Analytic Budget items expenses",
"view","account.analytic.budget.post.dotation",0,"Analytic Budget items expenses",
"view","stock.inventory.line",0,"Stock Inventory Lines",
"view","stock.inventory.line",0,"Stock Inventory Lines",
"view","stock.inventory",0,"Lot Inventory",
"view","stock.inventory",0,"Lot Inventory",
"view","stock.inventory",0,"General Informations",
"view","stock.inventory",0,"Confirm Inventory",
"view","stock.inventory",0,"Cancel Inventory",
"view","stock.inventory",0,"Posted Inventory",
"view","stock.tracking",0,"Tracking/Serial",
"view","stock.tracking",0,"Tracking/Serial",
"view","stock.tracking",0,"Tracking Number",
"view","stock.lot",0,"Stock Lot",
"view","stock.lot",0,"Stock Lot",
"view","stock.production.lot.revision",0,"Production Lot Revisions",
"view","stock.production.lot.revision",0,"Production Lot Revisions",
"view","stock.production.lot",0,"Production Lot",
"view","stock.production.lot",0,"Revisions",
"view","stock.production.lot",0,"Production Lot",
"view","stock.move",0,"Moves",
"view","stock.move",0,"UOM",
"view","stock.move",0,"Moves",
"view","stock.move",0,"UOM",
"view","stock.location",0,"Stock location",
"view","stock.location",0,"General Informations",
"view","stock.location",0,"Localisation",
"view","stock.location",0,"Stock location",
"view","stock.location",0,"Stock location tree",
"view","stock.warehouse",0,"Warehouse","Magatzem"
"view","stock.warehouse",0,"Warehouse","Magatzem"
"view","stock.picking",0,"Packing list",
"view","stock.picking",0,"Packing list",
"view","stock.picking",0,"General Information",
"view","stock.picking",0,"Stock Moves",
"view","stock.picking",0,"Move Information",
"view","stock.picking",0,"Split in production lots",
"view","stock.picking",0,"Move State",
"view","stock.picking",0,"Force assignation",
"view","stock.picking",0,"Cancel assignation",
"view","stock.picking",0,"Split move lines in two",
"view","stock.picking",0,"Confirm",
"view","stock.picking",0,"Assign",
"view","stock.picking",0,"Force Assignation",
"view","stock.picking",0,"Cancel Assignation",
"view","stock.picking",0,"Validate",
"view","stock.picking",0,"Cancel",
"view","stock.picking",0,"Notes",
"view","stock.picking",0,"Others info",
"view","stock.move.lot",0,"Stock Move",
"view","stock.move.lot",0,"Stock Move",
"view","stock.move.lot",0,"General Information",
"view","stock.move.lot",0,"State","Estat"
"view","stock.move.lot",0,"Move Lot",
"view","stock.incoterms",0,"Incoterms",
"view","stock.incoterms",0,"Incoterms",
"view","purchase.order",0,"Purchase Order",
"view","purchase.order",0,"Purchase Order",
"view","purchase.order",0,"Document State",
"view","purchase.order",0,"Untaxed amount",
"view","purchase.order",0,"Total amount",
"view","purchase.order",0,"Compute","Calcula"
"view","purchase.order",0,"Confirm Purchase Order",
"view","purchase.order",0,"Approve Purchase",
"view","purchase.order",0,"Approved by Supplier",
"view","purchase.order",0,"Cancel Purchase Order",
"view","purchase.order",0,"Cancel Purchase Order",
"view","purchase.order",0,"Shipping Done",
"view","purchase.order",0,"Invoice Done",
"view","purchase.order",0,"Purchase Shippings",
"view","purchase.order",0,"Notes",
"view","purchase.order",0,"Purchase Order",
"view","purchase.order",0,"Paid",
"view","purchase.order.line",0,"Purchase Order Line",
"view","purchase.order.line",0,"Order Line",
"view","purchase.order.line",0,"Notes",
"view","purchase.order.line",0,"Purchase Order Line",
"view","mrp.property.group",0,"Properties categories",
"view","mrp.property.group",0,"General Information",
"view","mrp.property",0,"Properties","Propietats"
"view","mrp.property",0,"Properties","Propietats"
"view","mrp.property",0,"General Information",
"view","mrp.property",0,"Description","Descripció"
"view","mrp.workcenter",0,"Workcenter",
"view","mrp.workcenter",0,"Workcenter",
"view","mrp.workcenter",0,"Workcenter",
"view","mrp.workcenter",0,"General Information",
"view","mrp.workcenter",0,"Description","Descripció"
"view","mrp.workcenter",0,"Capacity Information",
"view","mrp.workcenter",0,"Analytic Accounting",
"view","mrp.routing.workcenter",0,"Routing Workcenters",
"view","mrp.routing.workcenter",0,"Routing Workcenters",
"view","mrp.routing.workcenter",0,"General Information",
"view","mrp.routing",0,"Routing",
"view","mrp.routing",0,"General Information",
"view","mrp.routing",0,"Description","Descripció"
"view","mrp.routing",0,"Workcenter Operations",
"view","mrp.routing",0,"Routing",
"view","mrp.bom",0,"Bill of Material",
"view","mrp.bom",0,"General Information",
"view","mrp.bom",0,"Revisions",
"view","mrp.bom",0,"Properties","Propietats"
"view","mrp.bom",0,"BoM Structure",
"view","mrp.bom.revision",0,"BoM Revisions",
"view","mrp.bom.revision",0,"BoM Revisions",
"view","mrp.production",0,"Production orders",
"view","mrp.production",0,"Production orders",
"view","mrp.production",0,"General",
"view","mrp.production",0,"Compute Data",
"view","mrp.production",0,"Confirm Production",
"view","mrp.production",0,"Start Production",
"view","mrp.production",0,"Production done",
"view","mrp.production",0,"Force Reservation",
"view","mrp.production",0,"Cancel",
"view","mrp.production",0,"Recreate Picking",
"view","mrp.production",0,"Scheduled goods",
"view","mrp.production",0,"Workcenters",
"view","mrp.production",0,"Other Info",
"view","mrp.production.workcenter.line",0,"Production Workcenters",
"view","mrp.production.workcenter.line",0,"Production Workcenters",
"view","mrp.production.lot.line",0,"Production Products",
"view","mrp.production.lot.line",0,"Production Products Consommation",
"view","mrp.production.product.line",0,"Scheduled goods",
"view","mrp.production.product.line",0,"Scheduled goods",
"view","mrp.procurement",0,"Procurement Lines",
"view","mrp.procurement",0,"UOM",
"view","mrp.procurement",0,"Procurement",
"view","mrp.procurement",0,"General Information",
"view","mrp.procurement",0,"Properties","Propietats"
"view","mrp.procurement",0,"Confirm",
"view","mrp.procurement",0,"Retry",
"view","mrp.procurement",0,"Cancel",
"view","mrp.procurement",0,"Run procurement",
"view","mrp.procurement",0,"Cancel",
"view","stock.warehouse.orderpoint",0,"Minimum Stock Rules",
"view","stock.warehouse.orderpoint",0,"Minimum Stock Rules",
"view","sale.shop",0,"Sale Shop",
"view","sale.shop",0,"Accounting","Comptabilitat"
"view","sale.shop",0,"Payment accounts","Comptes de pagament"
"view","sale.shop",0,"Sale Shop",
"view","sale.order",0,"Sales orders",
"view","sale.order",0,"Sales order",
"view","sale.order",0,"Sale Order",
"view","sale.order",0,"Sale Order Lines","Línies"
"view","sale.order",0,"Order Line",
"view","sale.order",0,"Automatic Declaration",
"view","sale.order",0,"Manual Description",
"view","sale.order",0,"States","Estats"
"view","sale.order",0,"Extra Info",
"view","sale.order",0,"Properties","Propietats"
"view","sale.order",0,"Notes",
"view","sale.order",0,"History","Històric"
"view","sale.order",0,"Invoice Lines","Línies factura"
"view","sale.order",0,"Inventory Moves",
"view","sale.order",0,"Sales order lines","Línies"
"view","sale.order",0,"Qty","Quantitat "
"view","sale.order",0,"UoM","Unitat de mesura"
"view","sale.order",0,"Untaxed amount",
"view","sale.order",0,"Total amount",
"view","sale.order",0,"Compute","Calcula"
"view","sale.order",0,"Confirm Order","Confirmar Ordre"
"view","sale.order",0,"Recreate Invoice",
"view","sale.order",0,"Invoice Corrected",
"view","sale.order",0,"Recreate Procurement",
"view","sale.order",0,"Procurement Corrected",
"view","sale.order",0,"Create Invoice",
"view","sale.order",0,"Cancel Order",
"view","sale.order",0,"Set to Draft",
"view","sale.order",0,"Cancel Order",
"view","sale.order",0,"Cancel Order",
"view","sale.order",0,"Cancel Order",
"view","sale.order",0,"Other data",
"view","sale.order",0,"Notes",
"view","sale.order",0,"History","Històric"
"view","sale.order",0,"Related invoices",
"view","sale.order",0,"Related packings",
"view","sale.order.line",0,"Sales order lines","Línies"
"view","sale.order.line",0,"Sales order lines","Línies"
"view","sale.order.line",0,"Qty","Quantitat "
"view","sale.order.line",0,"UoM","Unitat de mesura"
"view","sale.order.line",0,"Sales order lines","Línies"
"view","sale.order.line",0,"Order Lines","Línies"
"view","sale.order.line",0,"Automatic Declaration",
"view","sale.order.line",0,"Manual Designation",
"view","sale.order.line",0,"States",
"view","sale.order.line",0,"Done","Complet"
"view","sale.order.line",0,"Properties","Propietats"
"view","sale.order.line",0,"Notes",
"view","sale.order.line",0,"Invoice Lines","Línies factura"
"view","report.sale.order.product",0,"Sales by Product",
"view","report.sale.order.product",0,"Sales by Product",
"view","report.sale.order.category",0,"Sales Orders by category",
"view","report.sale.order.category",0,"Sales by Category of Products",
"view","report.sale.order.category",0,"Sales by Category of Products",
"view","printjob.printers",0,"Printers",
"view","printjob.printers",0,"Set Default",
"view","printjob.printers",0,"Printers",
"view","printjob.job",0,"PrintJob",
"view","printjob.job",0,"PrintJob",
"view","printjob.job",0,"Preview",
"view","printjob.job",0,"Print",
"view","printjob.job",0,"Parameters","Paràmetres"
"view","printjob.job",0,"Print Jobs",
"view","account.payment.term",0,"Payment Term","Forma de Pagament"
"view","account.payment.term.type",0,"Tipus de formes de pagament",
"view","account.receivable",0,"Efecte",
"view","account.receivable",0,"Dades Generals",
"view","account.receivable",0,"Dades del client",
"view","account.receivable",0,"Imports",
"view","account.receivable",0,"Dades de la remesa",
"view","account.receivable",0,"CCC :",
"view","account.receivable",0,"Crear Efecte",
"view","account.receivable",0,"Notes",
"view","account.receivable",0,"Efectes",
"view","account.receivable",0,"Import Total",
"view","account.receivable.remittance",0,"Remesa",
"view","account.receivable.remittance",0,"Dades Generals",
"view","account.receivable.remittance",0,"Efectes",
"view","account.receivable.remittance",0,"Crear Remesa",
